timestamp,subject,activity,heart_rate,breathing_rate
27.05078125,x001,Running,110.0,24.01556429324891
27.1484375,x001,Running,110.0,24.11325404148531
27.24609375,x001,Running,110.0,24.210943789721707
27.34375,x001,Running,110.0,24.308633537958105
27.44140625,x001,Running,110.0,24.406323286194503
27.5390625,x001,Running,110.0,24.5040130344309
27.63671875,x001,Running,110.0,24.6017027826673
27.734375,x001,Running,110.0,24.699392530903697
27.83203125,x001,Running,110.0,24.79674657553791
27.9296875,x001,Running,110.0,24.894436323774308
28.02734375,x001,Running,110.0,24.992126072010706
28.125,x001,Running,110.0,24.999847254861002
28.22265625,x001,Running,110.0,24.999847254861002
28.3203125,x001,Running,110.0,24.999847254861002
28.41796875,x001,Running,110.0,24.999847254861002
28.515625,x001,Running,110.0,24.999847254861002
28.61328125,x001,Running,110.0,24.999847254861002
28.7109375,x001,Running,110.0,24.999847254861002
28.80859375,x001,Running,110.0,24.999847254861002
28.90625,x001,Running,110.0,24.999847254861002
29.00390625,x001,Running,110.0,24.999847254861002
29.1015625,x001,Running,110.06622516556291,24.999847254861002
29.19921875,x001,Running,110.16367076631977,24.999847254861002
29.296875,x001,Running,110.2620624408704,24.999847254861002
29.39453125,x001,Running,110.35950804162725,24.999847254861002
29.4921875,x001,Running,110.45695364238411,24.999847254861002
29.58984375,x001,Running,110.55439924314096,24.999847254861002
29.6875,x001,Running,110.65279091769158,24.999847254861002
29.78515625,x001,Running,110.75023651844845,24.999847254861002
29.8828125,x001,Running,110.8476821192053,24.999847254861002
29.98046875,x001,Running,110.94512771996216,24.999847254861002
30.078125,x001,Running,111.0,24.956877193781075
30.17578125,x001,Running,111.0,24.859523149146867
30.2734375,x001,Running,111.0,24.76183340091047
30.37109375,x001,Running,111.0,24.66414365267407
30.46875,x001,Running,111.0,24.566453904437672
30.56640625,x001,Running,111.0,24.468764156201274
30.6640625,x001,Running,111.0,24.371074407964876
30.76171875,x001,Running,111.0,24.273384659728478
30.859375,x001,Running,111.0,24.17569491149208
30.95703125,x001,Running,111.0,24.078005163255682
31.0546875,x001,Running,111.0,24.000121927548314
31.15234375,x001,Running,111.0,24.000121927548314
31.25,x001,Running,111.0,24.000121927548314
31.34765625,x001,Running,111.0,24.000121927548314
31.4453125,x001,Running,111.0,24.000121927548314
31.54296875,x001,Running,111.0,24.000121927548314
31.640625,x001,Running,111.0,24.000121927548314
31.73828125,x001,Running,111.0,24.000121927548314
31.8359375,x001,Running,111.0,24.000121927548314
31.93359375,x001,Running,111.0,24.000121927548314
32.03125,x001,Running,111.0,24.000121927548314
32.12890625,x001,Running,111.0,23.906124918935973
32.2265625,x001,Running,111.0,23.808435170699575
32.32421875,x001,Running,111.0,23.711081126065363
32.421875,x001,Running,111.0,23.613391377828965
32.51953125,x001,Running,111.0,23.515701629592566
32.6171875,x001,Running,111.0,23.41801188135617
32.71484375,x001,Running,111.0,23.32032213311977
32.8125,x001,Running,111.0,23.222632384883372
32.91015625,x001,Running,111.0,23.124942636646974
33.0078125,x001,Running,111.0,23.027252888410576
33.10546875,x001,Running,111.0,23.000060896633435
33.203125,x001,Running,111.0,23.000060896633435
33.30078125,x001,Running,111.0,23.000060896633435
33.3984375,x001,Running,111.0,23.000060896633435
33.49609375,x001,Running,111.0,23.000060896633435
33.59375,x001,Running,111.0,23.000060896633435
33.69140625,x001,Running,111.0,23.000060896633435
33.7890625,x001,Running,111.0,23.000060896633435
33.88671875,x001,Running,111.0,23.000060896633435
33.984375,x001,Running,111.0,23.000060896633435
34.08203125,x001,Running,111.0473036896878,23.000060896633435
34.1796875,x001,Running,111.14474929044465,23.000060896633435
34.27734375,x001,Running,111.2421948912015,23.000060896633435
34.375,x001,Running,111.33964049195838,23.000060896633435
34.47265625,x001,Running,111.43708609271523,23.000060896633435
34.5703125,x001,Running,111.53547776726585,23.000060896633435
34.66796875,x001,Running,111.6329233680227,23.000060896633435
34.765625,x001,Running,111.73036896877956,23.000060896633435
34.86328125,x001,Running,111.82781456953643,23.000060896633435
34.9609375,x001,Running,111.92620624408704,23.000060896633435
35.05859375,x001,Running,112.0,23.000060896633435
35.15625,x001,Running,112.0,23.000060896633435
35.25390625,x001,Running,112.0,23.000060896633435
35.3515625,x001,Running,112.0,23.000060896633435
35.44921875,x001,Running,112.0,23.000060896633435
35.546875,x001,Running,112.0,23.000060896633435
35.64453125,x001,Running,112.0,23.000060896633435
35.7421875,x001,Running,112.0,23.000060896633435
35.83984375,x001,Running,112.0,23.000060896633435
35.9375,x001,Running,112.0,23.000060896633435
36.03515625,x001,Running,112.0,23.000060896633435
36.1328125,x001,Running,112.09744560075686,23.000060896633435
36.23046875,x001,Running,112.19489120151371,23.000060896633435
36.328125,x001,Running,112.29328287606434,23.000060896633435
36.42578125,x001,Running,112.3907284768212,23.000060896633435
36.5234375,x001,Running,112.48817407757805,23.000060896633435
36.62109375,x001,Running,112.58561967833491,23.000060896633435
36.71875,x001,Running,112.68401135288552,23.000060896633435
36.81640625,x001,Running,112.78145695364239,23.000060896633435
36.9140625,x001,Running,112.87890255439925,23.000060896633435
37.01171875,x001,Running,112.9763481551561,23.000060896633435
37.109375,x001,Running,113.0,23.074251392716747
37.20703125,x001,Running,113.0,23.171941140953145
37.3046875,x001,Running,113.0,23.269630889189543
37.40234375,x001,Running,113.0,23.36732063742594
37.5,x001,Running,113.0,23.46501038566234
37.59765625,x001,Running,113.0,23.56236443029655
37.6953125,x001,Running,113.0,23.66005417853295
37.79296875,x001,Running,113.0,23.757743926769347
37.890625,x001,Running,113.0,23.855433675005745
37.98828125,x001,Running,113.0,23.953123423242143
38.0859375,x001,Running,113.05108798486282,24.05081317147854
38.18359375,x001,Running,113.14853358561967,24.14850291971494
38.28125,x001,Running,113.24597918637653,24.246192667951338
38.37890625,x001,Running,113.3434247871334,24.343882416187732
38.4765625,x001,Running,113.44181646168401,24.44157216442413
38.57421875,x001,Running,113.53926206244087,24.538926209058342
38.671875,x001,Running,113.63670766319773,24.63661595729474
38.76953125,x001,Running,113.73415326395458,24.73430570553114
38.8671875,x001,Running,113.83159886471145,24.831995453767536
38.96484375,x001,Running,113.92999053926206,24.929685202003935
39.0625,x001,Running,114.0,25.027374950240333
39.16015625,x001,Running,114.0,25.12506469847673
39.2578125,x001,Running,114.0,25.22275444671313
39.35546875,x001,Running,114.0,25.320444194949527
39.453125,x001,Running,114.0,25.418133943185925
39.55078125,x001,Running,114.0,25.515487987820133
39.6484375,x001,Running,114.0,25.61317773605653
39.74609375,x001,Running,114.0,25.71086748429293
39.84375,x001,Running,114.0,25.808557232529328
39.94140625,x001,Running,114.0,25.906246980765726
40.0390625,x001,Running,114.00378429517502,25.99990828577588
40.13671875,x001,Running,114.10122989593188,25.99990828577588
40.234375,x001,Running,114.19962157048249,25.99990828577588
40.33203125,x001,Running,114.29706717123936,25.99990828577588
40.4296875,x001,Running,114.39451277199622,25.99990828577588
40.52734375,x001,Running,114.49195837275307,25.99990828577588
40.625,x001,Running,114.58940397350993,25.99990828577588
40.72265625,x001,Running,114.68779564806054,25.99990828577588
40.8203125,x001,Running,114.78524124881741,25.99990828577588
40.91796875,x001,Running,114.88268684957427,25.99990828577588
41.015625,x001,Running,114.98013245033113,25.99990828577588
41.11328125,x001,Running,115.07852412488174,25.99990828577588
41.2109375,x001,Running,115.1759697256386,25.99990828577588
41.30859375,x001,Running,115.27341532639547,25.99990828577588
41.40625,x001,Running,115.37086092715232,25.99990828577588
41.50390625,x001,Running,115.46830652790918,25.99990828577588
41.6015625,x001,Running,115.56669820245979,25.99990828577588
41.69921875,x001,Running,115.66414380321665,25.99990828577588
41.796875,x001,Running,115.76158940397352,25.99990828577588
41.89453125,x001,Running,115.85903500473037,25.99990828577588
41.9921875,x001,Running,115.95742667928099,25.99990828577588
42.08984375,x001,Running,116.05487228003784,25.99990828577588
42.1875,x001,Running,116.1523178807947,25.99990828577588
42.28515625,x001,Running,116.24976348155155,25.99990828577588
42.3828125,x001,Running,116.34720908230842,25.99990828577588
42.48046875,x001,Running,116.44560075685904,25.99990828577588
42.578125,x001,Running,116.54304635761589,25.99990828577588
42.67578125,x001,Running,116.64049195837275,25.99990828577588
42.7734375,x001,Running,116.7379375591296,25.99990828577588
42.87109375,x001,Running,116.83632923368023,25.99990828577588
42.96875,x001,Running,116.93377483443709,25.99990828577588
43.06640625,x001,Running,117.03122043519394,25.99990828577588
43.1640625,x001,Running,117.1286660359508,25.99990828577588
43.26171875,x001,Running,117.22611163670766,25.99990828577588
43.359375,x001,Running,117.32450331125828,25.99990828577588
43.45703125,x001,Running,117.42194891201514,25.99990828577588
43.5546875,x001,Running,117.519394512772,25.99990828577588
43.65234375,x001,Running,117.61684011352885,25.99990828577588
43.75,x001,Running,117.71523178807946,25.99990828577588
43.84765625,x001,Running,117.81267738883633,25.99990828577588
43.9453125,x001,Running,117.91012298959319,25.99990828577588
44.04296875,x001,Running,118.0,25.99990828577588
44.140625,x001,Running,118.0,25.99990828577588
44.23828125,x001,Running,118.0,25.99990828577588
44.3359375,x001,Running,118.0,25.99990828577588
44.43359375,x001,Running,118.0,25.99990828577588
44.53125,x001,Running,118.0,25.99990828577588
44.62890625,x001,Running,118.0,25.99990828577588
44.7265625,x001,Running,118.0,25.99990828577588
44.82421875,x001,Running,118.0,25.99990828577588
44.921875,x001,Running,118.0,25.99990828577588
45.01953125,x001,Running,118.0,25.99990828577588
45.1171875,x001,Running,118.08230842005676,25.99990828577588
45.21484375,x001,Running,118.17975402081362,25.99990828577588
45.3125,x001,Running,118.27719962157049,25.99990828577588
45.41015625,x001,Running,118.37464522232735,25.99990828577588
45.5078125,x001,Running,118.47303689687796,25.99990828577588
45.60546875,x001,Running,118.57048249763481,25.99990828577588
45.703125,x001,Running,118.66792809839167,25.99990828577588
45.80078125,x001,Running,118.76537369914854,25.99990828577588
45.8984375,x001,Running,118.8628192999054,25.99990828577588
45.99609375,x001,Running,118.96121097445601,25.99990828577588
46.09375,x001,Running,119.0,25.99990828577588
46.19140625,x001,Running,119.0,25.99990828577588
46.2890625,x001,Running,119.0,25.99990828577588
46.38671875,x001,Running,119.0,25.99990828577588
46.484375,x001,Running,119.0,25.99990828577588
46.58203125,x001,Running,119.0,25.99990828577588
46.6796875,x001,Running,119.0,25.99990828577588
46.77734375,x001,Running,119.0,25.99990828577588
46.875,x001,Running,119.0,25.99990828577588
46.97265625,x001,Running,119.0,25.99990828577588
47.0703125,x001,Running,119.03500473036897,25.99990828577588
47.16796875,x001,Running,119.13245033112582,25.99990828577588
47.265625,x001,Running,119.23084200567644,25.99990828577588
47.36328125,x001,Running,119.3282876064333,25.99990828577588
47.4609375,x001,Running,119.42573320719016,25.99990828577588
47.55859375,x001,Running,119.52317880794702,25.99990828577588
47.65625,x001,Running,119.62157048249763,25.99990828577588
47.75390625,x001,Running,119.71901608325449,25.99990828577588
47.8515625,x001,Running,119.81646168401136,25.99990828577588
47.94921875,x001,Running,119.91390728476821,25.99990828577588
48.046875,x001,Running,120.0,25.99990828577588
48.14453125,x001,Running,120.0,25.99990828577588
48.2421875,x001,Running,120.0,25.99990828577588
48.33984375,x001,Running,120.0,25.99990828577588
48.4375,x001,Running,120.0,25.99990828577588
48.53515625,x001,Running,120.0,25.99990828577588
48.6328125,x001,Running,120.0,25.99990828577588
48.73046875,x001,Running,120.0,25.99990828577588
48.828125,x001,Running,120.0,25.99990828577588
48.92578125,x001,Running,120.0,25.99990828577588
49.0234375,x001,Running,120.0,25.99990828577588
49.12109375,x001,Running,120.08609271523179,26.085848407935735
49.21875,x001,Running,120.18353831598864,26.183538156172133
49.31640625,x001,Running,120.28098391674551,26.28122790440853
49.4140625,x001,Running,120.37937559129612,26.37891765264493
49.51171875,x001,Running,120.47682119205298,26.476607400881328
49.609375,x001,Running,120.57426679280984,26.574297149117726
49.70703125,x001,Running,120.6717123935667,26.671986897354124
49.8046875,x001,Running,120.76915799432356,26.769676645590522
49.90234375,x001,Running,120.86754966887418,26.867030690224734
50.0,x001,Running,120.96499526963103,26.964720438461132
50.09765625,x001,Running,121.0,26.99996931669076
50.1953125,x001,Running,121.0,26.99996931669076
50.29296875,x001,Running,121.0,26.99996931669076
50.390625,x001,Running,121.0,26.99996931669076
50.48828125,x001,Running,121.0,26.99996931669076
50.5859375,x001,Running,121.0,26.99996931669076
50.68359375,x001,Running,121.0,26.99996931669076
50.78125,x001,Running,121.0,26.99996931669076
50.87890625,x001,Running,121.0,26.99996931669076
50.9765625,x001,Running,121.0,26.99996931669076
51.07421875,x001,Running,121.03878902554399,26.99996931669076
51.171875,x001,Running,121.1371807000946,26.99996931669076
51.26953125,x001,Running,121.23462630085146,26.99996931669076
51.3671875,x001,Running,121.33207190160833,26.99996931669076
51.46484375,x001,Running,121.42951750236519,26.99996931669076
51.5625,x001,Running,121.52696310312204,26.99996931669076
51.66015625,x001,Running,121.62535477767265,26.99996931669076
51.7578125,x001,Running,121.72280037842951,26.99996931669076
51.85546875,x001,Running,121.82024597918638,26.99996931669076
51.953125,x001,Running,121.91769157994324,26.99996931669076
52.05078125,x001,Running,122.0,26.99996931669076
52.1484375,x001,Running,122.0,26.99996931669076
52.24609375,x001,Running,122.0,26.99996931669076
52.34375,x001,Running,122.0,26.99996931669076
52.44140625,x001,Running,122.0,26.99996931669076
52.5390625,x001,Running,122.0,26.99996931669076
52.63671875,x001,Running,122.0,26.99996931669076
52.734375,x001,Running,122.0,26.99996931669076
52.83203125,x001,Running,122.0,26.99996931669076
52.9296875,x001,Running,122.0,26.99996931669076
53.02734375,x001,Running,122.0,26.99996931669076
53.125,x001,Running,122.08987701040681,26.99996931669076
53.22265625,x001,Running,122.18732261116367,26.99996931669076
53.3203125,x001,Running,122.28476821192054,26.99996931669076
53.41796875,x001,Running,122.38315988647115,26.99996931669076
53.515625,x001,Running,122.480605487228,26.99996931669076
53.61328125,x001,Running,122.57805108798486,26.99996931669076
53.7109375,x001,Running,122.67549668874172,26.99996931669076
53.80859375,x001,Running,122.77388836329234,26.99996931669076
53.90625,x001,Running,122.8713339640492,26.99996931669076
54.00390625,x001,Running,122.96877956480606,26.99996931669076
54.1015625,x001,Running,123.0,26.933500003457745
54.19921875,x001,Running,123.0,26.835810255221347
54.296875,x001,Running,123.0,26.73812050698495
54.39453125,x001,Running,123.0,26.64076646235074
54.4921875,x001,Running,123.0,26.543076714114342
