timestamp,predicted_breathing_rate
0.0,14.253259574628473
48.828125,14.316099774167744
97.65625,14.378939973707018
146.484375,14.44178017324629
195.3125,14.504620372785562
244.140625,14.567460572324835
292.96875,14.630300771864107
41.69921875,14.306925105035011
90.52734375,14.369765304574283
139.35546875,14.432605504113557
188.18359375,14.495445703652829
237.01171875,14.5582859031921
285.83984375,14.621126102731374
34.5703125,14.297750435902277
83.3984375,14.36059063544155
132.2265625,14.423430834980822
181.0546875,14.486271034520096
229.8828125,14.549111234059367
278.7109375,14.61195143359864
27.44140625,14.288575766769544
76.26953125,14.351415966308815
125.09765625,14.414256165848089
173.92578125,14.47709636538736
222.75390625,14.539936564926633
271.58203125,14.602776764465906
20.3125,14.27940109763681
69.140625,14.342241297176082
117.96875,14.405081496715354
166.796875,14.467921696254628
215.625,14.5307618957939
264.453125,14.593602095333171
13.18359375,14.270226428504076
62.01171875,14.33306662804335
110.83984375,14.395906827582621
159.66796875,14.458747027121893
208.49609375,14.521587226661167
257.32421875,14.584427426200438
6.0546875,14.261051759371343
54.8828125,14.323891958910615
103.7109375,14.386732158449888
152.5390625,14.44957235798916
201.3671875,14.512412557528432
250.1953125,14.575252757067705
299.0234375,14.638092956606977
47.75390625,14.314717289777882
96.58203125,14.377557489317153
145.41015625,14.440397688856425
194.23828125,14.503237888395699
243.06640625,14.56607808793497
291.89453125,14.628918287474242
40.625,14.305542620645147
89.453125,14.36838282018442
138.28125,14.431223019723692
187.109375,14.494063219262964
235.9375,14.556903418802237
284.765625,14.61974361834151
33.49609375,14.296367951512414
82.32421875,14.359208151051686
131.15234375,14.42204835059096
179.98046875,14.484888550130231
228.80859375,14.547728749669503
277.63671875,14.610568949208776
26.3671875,14.287193282379679
75.1953125,14.350033481918953
124.0234375,14.412873681458224
172.8515625,14.475713880997496
221.6796875,14.53855408053677
270.5078125,14.601394280076041
19.23828125,14.278018613246946
68.06640625,14.340858812786218
116.89453125,14.403699012325491
165.72265625,14.466539211864763
214.55078125,14.529379411404035
263.37890625,14.592219610943308
12.109375,14.268843944114213
60.9375,14.331684143653485
109.765625,14.394524343192757
158.59375,14.45736454273203
207.421875,14.520204742271302
256.25,14.583044941810574
