timestamp,subject,activity,heart_rate,breathing_rate
14.74609375,x001,Walking,92.0,29.000091378520512
14.84375,x001,Walking,92.0,29.000091378520512
14.94140625,x001,Walking,92.0,29.000091378520512
15.0390625,x001,Walking,92.0,29.000091378520512
15.13671875,x001,Walking,92.0,29.000091378520512
15.234375,x001,Walking,92.0,29.000091378520512
15.33203125,x001,Walking,92.0,29.000091378520512
15.4296875,x001,Walking,92.0,29.000091378520512
15.52734375,x001,Walking,92.0,29.000091378520512
15.625,x001,Walking,92.0,29.000091378520512
15.72265625,x001,Walking,92.0,29.000091378520512
15.8203125,x001,Walking,92.0,29.000091378520512
15.91796875,x001,Walking,92.0,29.000091378520512
16.015625,x001,Walking,92.0,29.000091378520512
16.11328125,x001,Walking,92.0,29.000091378520512
16.2109375,x001,Walking,92.0,29.000091378520512
16.30859375,x001,Walking,92.0,29.000091378520512
16.40625,x001,Walking,92.0,29.000091378520512
16.50390625,x001,Walking,92.0,29.000091378520512
16.6015625,x001,Walking,92.0,29.000091378520512
16.69921875,x001,Walking,92.0,29.000091378520512
16.796875,x001,Walking,92.0,29.000091378520512
16.89453125,x001,Walking,92.0,29.000091378520512
16.9921875,x001,Walking,92.0,29.000091378520512
17.08984375,x001,Walking,92.0,29.000091378520512
17.1875,x001,Walking,92.0,29.000091378520512
17.28515625,x001,Walking,92.0,29.000091378520512
17.3828125,x001,Walking,92.0,29.000091378520512
17.48046875,x001,Walking,92.0,29.000091378520512
17.578125,x001,Walking,92.0,29.000091378520512
17.67578125,x001,Walking,92.0,29.000091378520512
17.7734375,x001,Walking,92.0,29.000091378520512
17.87109375,x001,Walking,92.0,29.000091378520512
17.96875,x001,Walking,92.0,29.000091378520512
18.06640625,x001,Walking,92.0,29.000091378520512
18.1640625,x001,Walking,92.0,29.000091378520512
18.26171875,x001,Walking,92.0,29.000091378520512
18.359375,x001,Walking,92.0,29.000091378520512
18.45703125,x001,Walking,92.0,29.000091378520512
18.5546875,x001,Walking,92.0,29.000091378520512
18.65234375,x001,Walking,92.0,29.000091378520512
18.75,x001,Walking,91.90255439924314,28.902401630284118
18.84765625,x001,Walking,91.80510879848629,28.80471188204772
18.9453125,x001,Walking,91.70671712393566,28.70702213381132
19.04296875,x001,Walking,91.6092715231788,28.609332385574923
19.140625,x001,Walking,91.51182592242195,28.511642637338525
19.23828125,x001,Walking,91.41438032166509,28.413952889102127
19.3359375,x001,Walking,91.31598864711448,28.31626314086573
19.43359375,x001,Walking,91.21854304635761,28.218909096231517
19.53125,x001,Walking,91.12109744560075,28.12121934799512
19.62890625,x001,Walking,91.0236518448439,28.02352959975872
19.7265625,x001,Walking,91.0,28.000030347605637
19.82421875,x001,Walking,91.0,28.000030347605637
19.921875,x001,Walking,91.0,28.000030347605637
20.01953125,x001,Walking,91.0,28.000030347605637
20.1171875,x001,Walking,91.0,28.000030347605637
20.21484375,x001,Walking,91.0,28.000030347605637
20.3125,x001,Walking,91.0,28.000030347605637
20.41015625,x001,Walking,91.0,28.000030347605637
20.5078125,x001,Walking,91.0,28.000030347605637
20.60546875,x001,Walking,91.0,28.000030347605637
20.703125,x001,Walking,91.0,28.000030347605637
20.80078125,x001,Walking,91.0,28.000030347605637
20.8984375,x001,Walking,91.0,28.000030347605637
20.99609375,x001,Walking,91.0,28.000030347605637
21.09375,x001,Walking,91.0,28.000030347605637
21.19140625,x001,Walking,91.0,28.000030347605637
21.2890625,x001,Walking,91.0,28.000030347605637
21.38671875,x001,Walking,91.0,28.000030347605637
21.484375,x001,Walking,91.0,28.000030347605637
21.58203125,x001,Walking,91.0,28.000030347605637
21.6796875,x001,Walking,91.0,28.027222339382778
21.77734375,x001,Walking,91.0,28.124912087619176
21.875,x001,Walking,91.0,28.222601835855574
21.97265625,x001,Walking,91.0,28.320291584091972
22.0703125,x001,Walking,91.0,28.41798133232837
22.16796875,x001,Walking,91.0,28.51567108056477
22.265625,x001,Walking,91.0,28.613360828801166
22.36328125,x001,Walking,91.0,28.711050577037565
22.4609375,x001,Walking,91.0,28.808740325273963
22.55859375,x001,Walking,91.0,28.90609436990817
22.65625,x001,Walking,91.0,29.00378411814457
22.75390625,x001,Walking,91.0,29.101473866380967
22.8515625,x001,Walking,91.0,29.199163614617365
22.94921875,x001,Walking,91.0,29.296853362853764
23.046875,x001,Walking,91.0,29.39454311109016
23.14453125,x001,Walking,91.0,29.49223285932656
23.2421875,x001,Walking,91.0,29.589922607562958
23.33984375,x001,Walking,91.0,29.687612355799356
23.4375,x001,Walking,91.0,29.785302104035754
23.53515625,x001,Walking,91.0,29.882656148669962
23.6328125,x001,Walking,91.0,29.98034589690636
23.73046875,x001,Walking,91.07852412488174,30.00015240943539
23.828125,x001,Walking,91.1759697256386,30.00015240943539
23.92578125,x001,Walking,91.27341532639547,30.00015240943539
24.0234375,x001,Walking,91.37086092715232,30.00015240943539
24.12109375,x001,Walking,91.46830652790918,30.00015240943539
24.21875,x001,Walking,91.56669820245979,30.00015240943539
24.31640625,x001,Walking,91.66414380321665,30.00015240943539
24.4140625,x001,Walking,91.76158940397352,30.00015240943539
24.51171875,x001,Walking,91.85903500473037,30.00015240943539
24.609375,x001,Walking,91.95742667928099,30.00015240943539
24.70703125,x001,Walking,92.0,30.00015240943539
24.8046875,x001,Walking,92.0,30.00015240943539
24.90234375,x001,Walking,92.0,30.00015240943539
25.0,x001,Walking,92.0,30.00015240943539
25.09765625,x001,Walking,92.0,30.00015240943539
25.1953125,x001,Walking,92.0,30.00015240943539
25.29296875,x001,Walking,92.0,30.00015240943539
25.390625,x001,Walking,92.0,30.00015240943539
25.48828125,x001,Walking,92.0,30.00015240943539
25.5859375,x001,Walking,92.0,30.00015240943539
25.68359375,x001,Walking,92.0,30.00015240943539
25.78125,x001,Walking,92.0,30.00015240943539
25.87890625,x001,Walking,92.0,30.00015240943539
25.9765625,x001,Walking,92.0,30.00015240943539
26.07421875,x001,Walking,92.0,30.00015240943539
26.171875,x001,Walking,92.0,30.00015240943539
26.26953125,x001,Walking,92.0,30.00015240943539
26.3671875,x001,Walking,92.0,30.00015240943539
26.46484375,x001,Walking,92.0,30.00015240943539
26.5625,x001,Walking,92.0,30.00015240943539
26.66015625,x001,Walking,92.0,29.992095522982904
26.7578125,x001,Walking,92.0,29.894405774746506
26.85546875,x001,Walking,92.0,29.796716026510108
26.953125,x001,Walking,92.0,29.6993619818759
27.05078125,x001,Walking,92.0,29.6016722336395
27.1484375,x001,Walking,92.0,29.503982485403103
27.24609375,x001,Walking,92.0,29.406292737166705
27.34375,x001,Walking,92.0,29.308602988930307
27.44140625,x001,Walking,92.0,29.21091324069391
27.5390625,x001,Walking,92.0,29.11322349245751
27.63671875,x001,Walking,92.0,29.015533744221113
27.734375,x001,Walking,92.08230842005676,29.000091378520512
27.83203125,x001,Walking,92.17975402081362,29.000091378520512
27.9296875,x001,Walking,92.27719962157049,29.000091378520512
28.02734375,x001,Walking,92.37464522232735,29.000091378520512
28.125,x001,Walking,92.47303689687796,29.000091378520512
28.22265625,x001,Walking,92.57048249763481,29.000091378520512
28.3203125,x001,Walking,92.66792809839167,29.000091378520512
28.41796875,x001,Walking,92.76537369914854,29.000091378520512
28.515625,x001,Walking,92.8628192999054,29.000091378520512
28.61328125,x001,Walking,92.96121097445601,29.000091378520512
28.7109375,x001,Walking,93.0,29.000091378520512
28.80859375,x001,Walking,93.0,29.000091378520512
28.90625,x001,Walking,93.0,29.000091378520512
29.00390625,x001,Walking,93.0,29.000091378520512
29.1015625,x001,Walking,93.0,29.000091378520512
29.19921875,x001,Walking,93.0,29.000091378520512
29.296875,x001,Walking,93.0,29.000091378520512
29.39453125,x001,Walking,93.0,29.000091378520512
29.4921875,x001,Walking,93.0,29.000091378520512
29.58984375,x001,Walking,93.0,29.000091378520512
29.6875,x001,Walking,93.0,29.000091378520512
29.78515625,x001,Walking,93.0,29.000091378520512
29.8828125,x001,Walking,93.0,29.000091378520512
29.98046875,x001,Walking,93.0,29.000091378520512
30.078125,x001,Walking,93.0,29.000091378520512
30.17578125,x001,Walking,93.0,29.000091378520512
30.2734375,x001,Walking,93.0,29.000091378520512
30.37109375,x001,Walking,93.0,29.000091378520512
30.46875,x001,Walking,93.0,29.000091378520512
30.56640625,x001,Walking,93.0,29.000091378520512
30.6640625,x001,Walking,93.01135288552507,29.000091378520512
30.76171875,x001,Walking,93.10974456007568,29.000091378520512
30.859375,x001,Walking,93.20719016083254,29.000091378520512
30.95703125,x001,Walking,93.30463576158941,29.000091378520512
31.0546875,x001,Walking,93.40208136234627,29.000091378520512
31.15234375,x001,Walking,93.50047303689688,29.000091378520512
31.25,x001,Walking,93.59791863765373,29.000091378520512
31.34765625,x001,Walking,93.69536423841059,29.000091378520512
31.4453125,x001,Walking,93.79280983916746,29.000091378520512
31.54296875,x001,Walking,93.89025543992432,29.000091378520512
31.640625,x001,Walking,93.98864711447493,29.000091378520512
31.73828125,x001,Walking,94.0,29.000091378520512
31.8359375,x001,Walking,94.0,29.000091378520512
31.93359375,x001,Walking,94.0,29.000091378520512
32.03125,x001,Walking,94.0,29.000091378520512
32.12890625,x001,Walking,94.0,29.000091378520512
32.2265625,x001,Walking,94.0,29.000091378520512
32.32421875,x001,Walking,94.0,29.000091378520512
32.421875,x001,Walking,94.0,29.000091378520512
32.51953125,x001,Walking,94.0,29.000091378520512
32.6171875,x001,Walking,94.0,29.000091378520512
32.71484375,x001,Walking,94.06244087038789,29.000091378520512
32.8125,x001,Walking,94.15988647114474,29.000091378520512
32.91015625,x001,Walking,94.25827814569537,29.000091378520512
33.0078125,x001,Walking,94.35572374645223,29.000091378520512
33.10546875,x001,Walking,94.45316934720908,29.000091378520512
33.203125,x001,Walking,94.55061494796594,29.000091378520512
33.30078125,x001,Walking,94.6480605487228,29.000091378520512
33.3984375,x001,Walking,94.74645222327341,29.000091378520512
33.49609375,x001,Walking,94.84389782403028,29.000091378520512
33.59375,x001,Walking,94.94134342478714,29.000091378520512
33.69140625,x001,Walking,95.0,29.000091378520512
33.7890625,x001,Walking,95.0,29.000091378520512
33.88671875,x001,Walking,95.0,29.000091378520512
33.984375,x001,Walking,95.0,29.000091378520512
34.08203125,x001,Walking,95.0,29.000091378520512
34.1796875,x001,Walking,95.0,29.000091378520512
34.27734375,x001,Walking,95.0,29.000091378520512
34.375,x001,Walking,95.0,29.000091378520512
34.47265625,x001,Walking,95.0,29.000091378520512
34.5703125,x001,Walking,95.0,29.000091378520512
34.66796875,x001,Walking,95.0,29.000091378520512
34.765625,x001,Walking,95.0,29.000091378520512
34.86328125,x001,Walking,95.0,29.000091378520512
34.9609375,x001,Walking,95.0,29.000091378520512
35.05859375,x001,Walking,95.0,29.000091378520512
35.15625,x001,Walking,95.0,29.000091378520512
35.25390625,x001,Walking,95.0,29.000091378520512
35.3515625,x001,Walking,95.0,29.000091378520512
35.44921875,x001,Walking,95.0,29.000091378520512
35.546875,x001,Walking,95.0,29.000091378520512
35.64453125,x001,Walking,95.0,29.000091378520512
35.7421875,x001,Walking,95.0,29.000091378520512
35.83984375,x001,Walking,95.0,29.000091378520512
35.9375,x001,Walking,95.0,29.000091378520512
36.03515625,x001,Walking,95.0,29.000091378520512
36.1328125,x001,Walking,95.0,29.000091378520512
36.23046875,x001,Walking,95.0,29.000091378520512
36.328125,x001,Walking,95.0,29.000091378520512
36.42578125,x001,Walking,95.0,29.000091378520512
36.5234375,x001,Walking,95.0,29.000091378520512
36.62109375,x001,Walking,95.0,29.000091378520512
36.71875,x001,Walking,95.06622516556291,29.000091378520512
36.81640625,x001,Walking,95.16367076631977,29.000091378520512
36.9140625,x001,Walking,95.2620624408704,29.000091378520512
37.01171875,x001,Walking,95.35950804162725,29.000091378520512
37.109375,x001,Walking,95.45695364238411,29.000091378520512
37.20703125,x001,Walking,95.55439924314096,29.000091378520512
37.3046875,x001,Walking,95.65279091769158,29.000091378520512
37.40234375,x001,Walking,95.75023651844845,29.000091378520512
37.5,x001,Walking,95.8476821192053,29.000091378520512
37.59765625,x001,Walking,95.94512771996216,29.000091378520512
37.6953125,x001,Walking,96.0,29.000091378520512
37.79296875,x001,Walking,96.0,29.000091378520512
37.890625,x001,Walking,96.0,29.000091378520512
37.98828125,x001,Walking,96.0,29.000091378520512
38.0859375,x001,Walking,96.0,29.000091378520512
38.18359375,x001,Walking,96.0,29.000091378520512
38.28125,x001,Walking,96.0,29.000091378520512
38.37890625,x001,Walking,96.0,29.000091378520512
38.4765625,x001,Walking,96.0,29.000091378520512
38.57421875,x001,Walking,96.0,29.000091378520512
38.671875,x001,Walking,96.0,29.000091378520512
38.76953125,x001,Walking,96.0,29.000091378520512
38.8671875,x001,Walking,96.0,29.000091378520512
38.96484375,x001,Walking,96.0,29.000091378520512
39.0625,x001,Walking,96.0,29.000091378520512
39.16015625,x001,Walking,96.0,29.000091378520512
39.2578125,x001,Walking,96.0,29.000091378520512
39.35546875,x001,Walking,96.0,29.000091378520512
39.453125,x001,Walking,96.0,29.000091378520512
39.55078125,x001,Walking,96.0,29.000091378520512
39.6484375,x001,Walking,96.0,29.000091378520512
39.74609375,x001,Walking,96.0,29.000091378520512
39.84375,x001,Walking,96.0,29.000091378520512
39.94140625,x001,Walking,96.0,29.000091378520512
40.0390625,x001,Walking,96.0,29.000091378520512
40.13671875,x001,Walking,96.0,29.000091378520512
40.234375,x001,Walking,96.0,29.000091378520512
40.33203125,x001,Walking,96.0,29.000091378520512
40.4296875,x001,Walking,96.0,29.000091378520512
40.52734375,x001,Walking,96.0,29.000091378520512
40.625,x001,Walking,96.0,29.000091378520512
40.72265625,x001,Walking,96.07000946073794,29.000091378520512
40.8203125,x001,Walking,96.16840113528855,29.000091378520512
40.91796875,x001,Walking,96.26584673604542,29.000091378520512
41.015625,x001,Walking,96.36329233680227,29.000091378520512
41.11328125,x001,Walking,96.46073793755913,29.000091378520512
41.2109375,x001,Walking,96.55818353831599,29.000091378520512
41.30859375,x001,Walking,96.6565752128666,29.000091378520512
41.40625,x001,Walking,96.75402081362347,29.000091378520512
41.50390625,x001,Walking,96.85146641438033,29.000091378520512
41.6015625,x001,Walking,96.94891201513718,29.000091378520512
41.69921875,x001,Walking,97.0,28.95309287421434
41.796875,x001,Walking,97.0,28.855403125977944
41.89453125,x001,Walking,97.0,28.757713377741545
41.9921875,x001,Walking,97.0,28.66002362950515
42.08984375,x001,Walking,97.0,28.562333881268753
42.1875,x001,Walking,97.0,28.46497983663454
42.28515625,x001,Walking,97.0,28.367290088398143
42.3828125,x001,Walking,97.0,28.269600340161745
42.48046875,x001,Walking,97.0,28.171910591925347
42.578125,x001,Walking,97.0,28.07422084368895
42.67578125,x001,Walking,97.0,28.000030347605637
42.7734375,x001,Walking,97.0,28.000030347605637
42.87109375,x001,Walking,97.0,28.000030347605637
42.96875,x001,Walking,97.0,28.000030347605637
43.06640625,x001,Walking,97.0,28.000030347605637
43.1640625,x001,Walking,97.0,28.000030347605637
43.26171875,x001,Walking,97.0,28.000030347605637
43.359375,x001,Walking,97.0,28.000030347605637
43.45703125,x001,Walking,97.0,28.000030347605637
43.5546875,x001,Walking,97.0,28.000030347605637
43.65234375,x001,Walking,97.0,28.000030347605637
43.75,x001,Walking,96.90255439924314,28.000030347605637
43.84765625,x001,Walking,96.80510879848629,28.000030347605637
43.9453125,x001,Walking,96.70671712393566,28.000030347605637
44.04296875,x001,Walking,96.6092715231788,28.000030347605637
44.140625,x001,Walking,96.51182592242195,28.000030347605637
44.23828125,x001,Walking,96.41438032166509,28.000030347605637
44.3359375,x001,Walking,96.31598864711448,28.000030347605637
44.43359375,x001,Walking,96.21854304635761,28.000030347605637
44.53125,x001,Walking,96.12109744560075,28.000030347605637
44.62890625,x001,Walking,96.0236518448439,28.000030347605637
44.7265625,x001,Walking,96.0,28.000030347605637
44.82421875,x001,Walking,96.0,28.000030347605637
44.921875,x001,Walking,96.0,28.000030347605637
45.01953125,x001,Walking,96.0,28.000030347605637
45.1171875,x001,Walking,96.0,28.000030347605637
45.21484375,x001,Walking,96.0,28.000030347605637
45.3125,x001,Walking,96.0,28.000030347605637
45.41015625,x001,Walking,96.0,28.000030347605637
45.5078125,x001,Walking,96.0,28.000030347605637
45.60546875,x001,Walking,96.0,28.000030347605637
45.703125,x001,Walking,96.0,28.050721591535865
45.80078125,x001,Walking,96.0,28.14841133977226
45.8984375,x001,Walking,96.0,28.246101088008658
45.99609375,x001,Walking,96.0,28.343790836245056
46.09375,x001,Walking,96.0,28.441480584481454
46.19140625,x001,Walking,96.0,28.539170332717852
46.2890625,x001,Walking,96.0,28.63686008095425
46.38671875,x001,Walking,96.0,28.734214125588462
46.484375,x001,Walking,96.0,28.83190387382486
46.58203125,x001,Walking,96.0,28.929593622061258
46.6796875,x001,Walking,96.0,29.000091378520512
46.77734375,x001,Walking,96.0,29.000091378520512
46.875,x001,Walking,96.0,29.000091378520512
46.97265625,x001,Walking,96.0,29.000091378520512
47.0703125,x001,Walking,96.0,29.000091378520512
47.16796875,x001,Walking,96.0,29.000091378520512
47.265625,x001,Walking,96.0,29.000091378520512
47.36328125,x001,Walking,96.0,29.000091378520512
47.4609375,x001,Walking,96.0,29.000091378520512
47.55859375,x001,Walking,96.0,29.000091378520512
47.65625,x001,Walking,95.99621570482498,29.000091378520512
47.75390625,x001,Walking,95.89877010406812,29.000091378520512
47.8515625,x001,Walking,95.80037842951751,29.000091378520512
47.94921875,x001,Walking,95.70293282876064,29.000091378520512
48.046875,x001,Walking,95.60548722800378,29.000091378520512
48.14453125,x001,Walking,95.50804162724693,29.000091378520512
48.2421875,x001,Walking,95.41059602649007,29.000091378520512
48.33984375,x001,Walking,95.31220435193946,29.000091378520512
48.4375,x001,Walking,95.21475875118259,29.000091378520512
48.53515625,x001,Walking,95.11731315042573,29.000091378520512
48.6328125,x001,Walking,95.01986754966887,29.000091378520512
48.73046875,x001,Walking,95.0,29.000091378520512
48.828125,x001,Walking,95.0,29.000091378520512
48.92578125,x001,Walking,95.0,29.000091378520512
49.0234375,x001,Walking,95.0,29.000091378520512
49.12109375,x001,Walking,95.0,29.000091378520512
49.21875,x001,Walking,95.0,29.000091378520512
49.31640625,x001,Walking,95.0,29.000091378520512
49.4140625,x001,Walking,95.0,29.000091378520512
49.51171875,x001,Walking,95.0,29.000091378520512
49.609375,x001,Walking,95.0,29.000091378520512
49.70703125,x001,Walking,95.0,29.000091378520512
49.8046875,x001,Walking,95.0,29.000091378520512
49.90234375,x001,Walking,95.0,29.000091378520512
50.0,x001,Walking,95.0,29.000091378520512
50.09765625,x001,Walking,95.0,29.000091378520512
50.1953125,x001,Walking,95.0,29.000091378520512
50.29296875,x001,Walking,95.0,29.000091378520512
50.390625,x001,Walking,95.0,29.000091378520512
50.48828125,x001,Walking,95.0,29.000091378520512
50.5859375,x001,Walking,95.0,29.000091378520512
50.68359375,x001,Walking,95.0,29.000091378520512
50.78125,x001,Walking,95.0,29.000091378520512
50.87890625,x001,Walking,95.0,29.000091378520512
50.9765625,x001,Walking,95.0,29.000091378520512
51.07421875,x001,Walking,95.0,29.000091378520512
51.171875,x001,Walking,95.0,29.000091378520512
51.26953125,x001,Walking,95.0,29.000091378520512
51.3671875,x001,Walking,95.0,29.000091378520512
51.46484375,x001,Walking,95.0,29.000091378520512
51.5625,x001,Walking,95.0,29.000091378520512
51.66015625,x001,Walking,94.99243140964995,29.000091378520512
51.7578125,x001,Walking,94.8949858088931,29.000091378520512
51.85546875,x001,Walking,94.79659413434248,29.000091378520512
51.953125,x001,Walking,94.69914853358561,29.000091378520512
